num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000241;04/01/2024;13:50:00;AUTOV. A-42, +00600S;+00600S;11;CARABANCHEL;Caída;Lluvia débil;Motocicleta hasta 125cc;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438969;4470251;N;NULL
2024S000241;04/01/2024;13:50:00;AUTOV. A-42, +00600S;+00600S;11;CARABANCHEL;Caída;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;438969;4470251;N;NULL
2024S000242;04/01/2024;14:30:00;CALL. MENDEZ ALVARO / CALL. RETAMA;83;2;ARGANZUELA;Alcance;LLuvia intensa;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442552;4471643;N;NULL
2024S000242;04/01/2024;14:30:00;CALL. MENDEZ ALVARO / CALL. RETAMA;83;2;ARGANZUELA;Alcance;LLuvia intensa;Turismo;Conductor;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442552;4471643;N;NULL
2024S000242;04/01/2024;14:30:00;CALL. MENDEZ ALVARO / CALL. RETAMA;83;2;ARGANZUELA;Alcance;LLuvia intensa;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442552;4471643;N;NULL
2024S000243;03/01/2024;21:25:00;CALL. MAQUEDA / CALL. QUERO;117;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 18 a 20 años;Mujer;NULL;NULL;435331;4471167;N;NULL
2024S000243;03/01/2024;21:25:00;CALL. MAQUEDA / CALL. QUERO;117;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;435331;4471167;N;NULL
2024S000243;03/01/2024;21:25:00;CALL. MAQUEDA / CALL. QUERO;117;10;LATINA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;435331;4471167;N;NULL
2024S000244;04/01/2024;16:10:00;CALL. MAYOR, 25;25;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440035;4474201;N;NULL
2024S000244;04/01/2024;16:10:00;CALL. MAYOR, 25;25;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Peatón;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440035;4474201;N;NULL
2024S000245;04/01/2024;16:10:00;CALL. SAMANIEGO, 3;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Ciclomotor;Conductor;De 35 a 39 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;450368;4477461;N;NULL
2024S000245;04/01/2024;16:10:00;CALL. SAMANIEGO, 3;3;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;450368;4477461;N;NULL
2024S000246;04/01/2024;15:45:00;AUTOV. M-30, INTERIOR PK 1.500;01NC50;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;443060;4480214;N;NULL
2024S000246;04/01/2024;15:45:00;AUTOV. M-30, INTERIOR PK 1.500;01NC50;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;443060;4480214;N;NULL
2024S000246;04/01/2024;15:45:00;AUTOV. M-30, INTERIOR PK 1.500;01NC50;5;CHAMARTÍN;Alcance;NULL;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;443060;4480214;N;NULL
2024S000246;04/01/2024;15:45:00;AUTOV. M-30, INTERIOR PK 1.500;01NC50;5;CHAMARTÍN;Alcance;NULL;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;443060;4480214;N;NULL
2024S000246;04/01/2024;15:45:00;AUTOV. M-30, INTERIOR PK 1.500;01NC50;5;CHAMARTÍN;Alcance;NULL;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;443060;4480214;N;NULL
2024S000248;04/01/2024;14:10:00;AUTOV. M-30, 06NC09;06NC09;4;SALAMANCA;Otro;LLuvia intensa;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;443976;4475480;N;NULL
2024S000250;04/01/2024;14:33:00;CALL. BARQUILLO, 6;6;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440985;4474604;N;NULL
2024S000250;04/01/2024;14:33:00;CALL. BARQUILLO, 6;6;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;440985;4474604;N;NULL
2024S000250;04/01/2024;14:33:00;CALL. BARQUILLO, 6;6;1;CENTRO;Atropello a persona;Lluvia débil;Turismo;Peatón;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440985;4474604;N;NULL
2024S000251;04/01/2024;17:10:00;CALL. EUGENIO D'ORS, 2;2;14;MORATALAZ;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444309;4473662;N;NULL
2024S000251;04/01/2024;17:10:00;CALL. EUGENIO D'ORS, 2;2;14;MORATALAZ;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444309;4473662;N;NULL
2024S000252;03/01/2024;16:08:00;CALL. SAN BERNARDO, 10;10;1;CENTRO;Alcance;Nublado;Autobús;Conductor;Desconocido;Desconocido;NULL;NULL;439957;4474829;NULL;NULL
2024S000252;03/01/2024;16:08:00;CALL. SAN BERNARDO, 10;10;1;CENTRO;Alcance;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439957;4474829;N;NULL
2024S000253;04/01/2024;17:36:00;AVDA. DAROCA / CALL. CASALARREINA;303;19;VICÁLVARO;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447791;4473208;N;NULL
2024S000253;04/01/2024;17:36:00;AVDA. DAROCA / CALL. CASALARREINA;303;19;VICÁLVARO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;447791;4473208;N;NULL
2024S000253;04/01/2024;17:36:00;AVDA. DAROCA / CALL. CASALARREINA;303;19;VICÁLVARO;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;447791;4473208;N;NULL
2024S000254;04/01/2024;18:00:00;CALL. SERRANO, 29;29;4;SALAMANCA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441676;4475416;N;NULL
2024S000256;04/01/2024;14:20:00;AVDA. MEDITERRANEO, 4;4;3;RETIRO;Alcance;Lluvia débil;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442499;4473192;N;NULL
2024S000256;04/01/2024;14:20:00;AVDA. MEDITERRANEO, 4;4;3;RETIRO;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442499;4473192;N;NULL
2024S000257;04/01/2024;15:35:00;CALL. GRAN VIA / CALL. TUDESCOS;46;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440079;4474680;N;NULL
2024S000257;04/01/2024;15:35:00;CALL. GRAN VIA / CALL. TUDESCOS;46;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440079;4474680;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;439647;4468673;N;NULL
2024S000258;04/01/2024;17:40:00;CALL. SIMCA / CALL. TALBOT;4;12;USERA;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439647;4468673;N;NULL
2024S000260;04/01/2024;18:35:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444304;4474429;N;NULL
2024S000260;04/01/2024;18:35:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444304;4474429;N;NULL
2024S000260;04/01/2024;18:35:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444304;4474429;N;NULL
2024S000260;04/01/2024;18:35:00;AUTOV. M-23, 0;0;14;MORATALAZ;Colisión múltiple;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;444304;4474429;N;NULL
2024S000261;02/01/2024;17:30:00;CALL. ABADA, 7;7;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;440206;4474584;N;NULL
2024S000262;04/01/2024;18:30:00;AUTOV. A-42, +00600E;+00600E;12;USERA;Alcance;NULL;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;438822;4468521;N;NULL
2024S000262;04/01/2024;18:30:00;AUTOV. A-42, +00600E;+00600E;12;USERA;Alcance;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;438822;4468521;N;NULL
2024S000264;04/01/2024;19:45:00;CALL. ROCAFORT, 145;145;17;VILLAVERDE;Choque contra obstáculo fijo;Lluvia débil;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;441744;4466092;N;NULL
2024S000264;04/01/2024;19:45:00;CALL. ROCAFORT, 145;145;17;VILLAVERDE;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441744;4466092;N;NULL
2024S000265;04/01/2024;18:55:00;CALL. LUIS RUIZ / CALL. FRANCISCO RIOJA;24;15;CIUDAD LINEAL;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;445865;4475747;N;NULL
2024S000266;04/01/2024;19:45:00;CALL. COSTA RICA, 24;24;5;CHAMARTÍN;Alcance;NULL;Furgoneta;Conductor;De 18 a 20 años;Hombre;NULL;NULL;442890;4478861;N;NULL
2024S000266;04/01/2024;19:45:00;CALL. COSTA RICA, 24;24;5;CHAMARTÍN;Alcance;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442890;4478861;N;NULL
2024S000266;04/01/2024;19:45:00;CALL. COSTA RICA, 24;24;5;CHAMARTÍN;Alcance;NULL;Turismo;Pasajero;De 45 a 49 años;Mujer;NULL;NULL;442890;4478861;N;NULL
2024S000267;04/01/2024;19:50:00;PASEO. DELICIAS / CALL. ANCORA;40;2;ARGANZUELA;Colisión lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441144;4472723;N;NULL
2024S000267;04/01/2024;19:50:00;PASEO. DELICIAS / CALL. ANCORA;40;2;ARGANZUELA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441144;4472723;N;NULL
2024S000268;04/01/2024;19:55:00;CALL. LUIS DE HOYOS SAINZ, 106;106;14;MORATALAZ;Caída;Lluvia débil;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;446088;4472767;N;NULL
2024S000268;04/01/2024;19:55:00;CALL. LUIS DE HOYOS SAINZ, 106;106;14;MORATALAZ;Caída;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;446088;4472767;N;NULL
2024S000269;04/01/2024;18:20:00;CALL. CONVENIO / AVDA. SAN DIEGO;53;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;442991;4471236;N;NULL
2024S000269;04/01/2024;18:20:00;CALL. CONVENIO / AVDA. SAN DIEGO;53;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442991;4471236;N;NULL
2024S000270;04/01/2024;19:00:00;GTA. PATINES, 0;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Lluvia débil;Todo terreno;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437593;4474367;N;NULL
2024S000270;04/01/2024;19:00:00;GTA. PATINES, 0;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437593;4474367;N;NULL
2024S000270;04/01/2024;19:00:00;GTA. PATINES, 0;0;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437593;4474367;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;14;Sin asistencia sanitaria;444795;4474187;N;NULL
2024S000271;04/01/2024;19:25:00;AUTOV. M-23 / AUTOV. M-23;0;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;444795;4474187;N;NULL
2024S000272;04/01/2024;20:15:00;AVDA. JUAN DE HERRERA / PLAZA. CARDENAL CISNEROS;2;9;MONCLOA-ARAVACA;Colisión múltiple;LLuvia intensa;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;438319;4476814;N;NULL
2024S000272;04/01/2024;20:15:00;AVDA. JUAN DE HERRERA / PLAZA. CARDENAL CISNEROS;2;9;MONCLOA-ARAVACA;Colisión múltiple;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;438319;4476814;N;NULL
2024S000272;04/01/2024;20:15:00;AVDA. JUAN DE HERRERA / PLAZA. CARDENAL CISNEROS;2;9;MONCLOA-ARAVACA;Colisión múltiple;LLuvia intensa;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;438319;4476814;N;NULL
2024S000273;04/01/2024;20:10:00;CALL. NEBULOSAS, 2A;2A;2;ARGANZUELA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441928;4471733;N;NULL
2024S000273;04/01/2024;20:10:00;CALL. NEBULOSAS, 2A;2A;2;ARGANZUELA;Colisión lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441928;4471733;N;NULL
2024S000273;04/01/2024;20:10:00;CALL. NEBULOSAS, 2A;2A;2;ARGANZUELA;Colisión lateral;Lluvia débil;Turismo;Peatón;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;441928;4471733;N;NULL
2024S000274;04/01/2024;20:30:00;CALL. NUESTRA SEÑORA DE VALVERDE / CALL. ISLA PARAGUA;37;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;LLuvia intensa;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441783;4482707;N;NULL
2024S000274;04/01/2024;20:30:00;CALL. NUESTRA SEÑORA DE VALVERDE / CALL. ISLA PARAGUA;37;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441783;4482707;N;NULL
2024S000275;04/01/2024;20:05:00;CALL. SERRANO / CALL. CONDE DE ARANDA;10;4;SALAMANCA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;441603;4474805;N;NULL
2024S000276;04/01/2024;20:20:00;GTA. ROCIO DURCAL, 0;0;6;TETUÁN;Atropello a persona;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;439654;4478759;N;NULL
2024S000276;04/01/2024;20:20:00;GTA. ROCIO DURCAL, 0;0;6;TETUÁN;Atropello a persona;Lluvia débil;Turismo;Peatón;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439654;4478759;N;NULL
2024S000277;04/01/2024;19:00:00;AVDA. NUESTRA SEÑORA DE VALVANERA / CALL. ALGODRE;102;11;CARABANCHEL;Choque contra obstáculo fijo;Lluvia débil;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;437320;4471487;N;NULL
2024S000278;04/01/2024;21:15:00;CALL. ALBERTO AGUILERA, 64;64;7;CHAMBERÍ;Choque contra obstáculo fijo;LLuvia intensa;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439371;4475795;N;NULL
2024S000279;04/01/2024;21:36:00;CALL. MAR ADRIATICO / CALL. AYACUCHO;1;16;HORTALEZA;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;445855;4480119;N;NULL
2024S000280;04/01/2024;21:05:00;CALL. TOMAS REDONDO, 10;10;16;HORTALEZA;Atropello a persona;Lluvia débil;Todo terreno;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;446776;4479994;N;NULL
2024S000280;04/01/2024;21:05:00;CALL. TOMAS REDONDO, 10;10;16;HORTALEZA;Atropello a persona;Lluvia débil;Todo terreno;Peatón;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;446776;4479994;N;NULL
2024S000281;04/01/2024;22:00:00;AVDA. BUENOS AIRES / AVDA. ALBUFERA;1;13;PUENTE DE VALLECAS;Caída;Se desconoce;Ciclomotor;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;444558;4471395;N;NULL
2024S000282;04/01/2024;21:25:00;CALL. PELOPONESO, 9;9;15;CIUDAD LINEAL;Atropello a persona;LLuvia intensa;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;447068;4474042;N;NULL
2024S000282;04/01/2024;21:25:00;CALL. PELOPONESO, 9;9;15;CIUDAD LINEAL;Atropello a persona;LLuvia intensa;Turismo;Peatón;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447068;4474042;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440326;4479444;N;NULL
2024S000283;04/01/2024;22:10:00;CALL. MARQUES DE VIANA / CALL. GENCIANA;81;6;TETUÁN;Colisión lateral;Lluvia débil;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440326;4479444;N;NULL
2024S000284;04/01/2024;22:40:00;CALL. RISCOS DE POLANCO / CALL. VALLE DE PINARES LLANOS;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;438746;4481890;N;NULL
2024S000284;04/01/2024;22:40:00;CALL. RISCOS DE POLANCO / CALL. VALLE DE PINARES LLANOS;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438746;4481890;N;NULL
2024S000284;04/01/2024;22:40:00;CALL. RISCOS DE POLANCO / CALL. VALLE DE PINARES LLANOS;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Turismo;Pasajero;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438746;4481890;N;NULL
2024S000285;05/01/2024;1:10:00;CALL. GRAN VIA, 28;28;1;CENTRO;Alcance;Lluvia débil;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440372;4474626;N;NULL
2024S000285;05/01/2024;1:10:00;CALL. GRAN VIA, 28;28;1;CENTRO;Alcance;Lluvia débil;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440372;4474626;N;NULL
2024S000287;05/01/2024;1:40:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;147;5;CHAMARTÍN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;442106;4477080;N;NULL
2024S000287;05/01/2024;1:40:00;CALL. VELAZQUEZ / CALL. JOAQUIN COSTA;147;5;CHAMARTÍN;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;442106;4477080;N;NULL
2024S000291;04/01/2024;22:30:00;CALL. GRAN VIA, 32;32;1;CENTRO;Alcance;Se desconoce;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;NULL;NULL;440321;4474633;N;NULL
2024S000291;04/01/2024;22:30:00;CALL. GRAN VIA, 32;32;1;CENTRO;Alcance;Se desconoce;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440321;4474633;N;NULL
2024S000293;05/01/2024;1:45:00;CALL. SIGÜENZA, 2;2;9;MONCLOA-ARAVACA;Solo salida de la vía;NULL;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;435476;4478883;N;NULL
2024S000293;05/01/2024;1:45:00;CALL. SIGÜENZA, 2;2;9;MONCLOA-ARAVACA;Solo salida de la vía;NULL;Turismo;Pasajero;De 18 a 20 años;Mujer;NULL;NULL;435476;4478883;N;NULL
2024S000294;04/01/2024;22:00:00;CALL. GRAN VIA / CALL. ALCALA;2;1;CENTRO;Alcance;Nublado;Ciclomotor;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440875;4474491;N;NULL
2024S000294;04/01/2024;22:00:00;CALL. GRAN VIA / CALL. ALCALA;2;1;CENTRO;Alcance;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440875;4474491;N;NULL
2024S000296;05/01/2024;3:40:00;CALL. SERRANO, 139;139;5;CHAMARTÍN;Colisión lateral;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441839;4477278;N;NULL
2024S000296;05/01/2024;3:40:00;CALL. SERRANO, 139;139;5;CHAMARTÍN;Colisión lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441839;4477278;N;NULL
